0,0.0,0.0,0.08823529411764706,-0.29411764705882354,0.16666666666666666,-0.5931372549019608,0.2107843137254902,-0.8137254901960784,0.21568627450980393,-1.0,-0.05392156862745098,-0.6470588235294118,0.35784313725490197,-0.6029411764705882,0.3284313725490196,-0.5,0.2107843137254902,-0.49019607843137253,-0.10294117647058823,-0.44607843137254904,0.38235294117647056,-0.4019607843137255,0.29411764705882354,-0.3235294117647059,0.16666666666666666,-0.3333333333333333,-0.09803921568627451,-0.24509803921568626,0.35294117647058826,-0.20098039215686275,0.25,-0.14705882352941177,0.1323529411764706,-0.1715686274509804,-0.07352941176470588,-0.058823529411764705,0.27450980392156865,-0.05392156862745098,0.19607843137254902,-0.0392156862745098,0.07352941176470588,-0.05392156862745098
0,0.0,0.0,0.0891089108910891,-0.297029702970297,0.16336633663366337,-0.594059405940594,0.21287128712871287,-0.8118811881188119,0.21782178217821782,-1.0,-0.054455445544554455,-0.6534653465346535,0.3613861386138614,-0.6089108910891089,0.33663366336633666,-0.5,0.21287128712871287,-0.49504950495049505,-0.10396039603960396,-0.45544554455445546,0.38613861386138615,-0.40594059405940597,0.297029702970297,-0.32673267326732675,0.16831683168316833,-0.33663366336633666,-0.09900990099009901,-0.24752475247524752,0.35148514851485146,-0.20297029702970298,0.2524752475247525,-0.14356435643564355,0.13366336633663367,-0.17326732673267325,-0.07425742574257425,-0.0594059405940594,0.27722772277227725,-0.054455445544554455,0.19801980198019803,-0.039603960396039604,0.07425742574257425,-0.04950495049504951
0,0.0,0.0,0.08823529411764706,-0.28431372549019607,0.16176470588235295,-0.5784313725490197,0.2107843137254902,-0.803921568627451,0.20588235294117646,-1.0,-0.058823529411764705,-0.6323529411764706,0.35294117647058826,-0.5833333333333334,0.3284313725490196,-0.4803921568627451,0.20588235294117646,-0.47549019607843135,-0.10784313725490197,-0.43137254901960786,0.37254901960784315,-0.38235294117647056,0.28921568627450983,-0.3088235294117647,0.16176470588235295,-0.31862745098039214,-0.10784313725490197,-0.23039215686274508,0.3431372549019608,-0.18627450980392157,0.24509803921568626,-0.12745098039215685,0.12254901960784313,-0.15196078431372548,-0.08333333333333333,-0.04411764705882353,0.2647058823529412,-0.0392156862745098,0.19117647058823528,-0.024509803921568627,0.07352941176470588,-0.0392156862745098
0,0.0,0.0,0.09615384615384616,-0.28846153846153844,0.16826923076923078,-0.5817307692307693,0.21153846153846154,-0.8028846153846154,0.20673076923076922,-1.0,-0.04807692307692308,-0.6394230769230769,0.3557692307692308,-0.5913461538461539,0.3317307692307692,-0.49038461538461536,0.20673076923076922,-0.4855769230769231,-0.09615384615384616,-0.4423076923076923,0.3798076923076923,-0.3942307692307692,0.2932692307692308,-0.3173076923076923,0.16826923076923078,-0.3317307692307692,-0.09134615384615384,-0.24519230769230768,0.35096153846153844,-0.19230769230769232,0.25,-0.14423076923076922,0.1346153846153846,-0.17307692307692307,-0.0673076923076923,-0.0625,0.2692307692307692,-0.04807692307692308,0.1971153846153846,-0.038461538461538464,0.07692307692307693,-0.057692307692307696
0,0.0,0.0,0.09523809523809523,-0.2904761904761905,0.1761904761904762,-0.5857142857142857,0.22857142857142856,-0.8047619047619048,0.24285714285714285,-1.0,-0.02857142857142857,-0.6476190476190476,0.3761904761904762,-0.6,0.34285714285714286,-0.49047619047619045,0.22380952380952382,-0.4857142857142857,-0.07142857142857142,-0.4523809523809524,0.3952380952380952,-0.40476190476190477,0.30952380952380953,-0.3238095238095238,0.18571428571428572,-0.3333333333333333,-0.07142857142857142,-0.2571428571428571,0.3619047619047619,-0.20952380952380953,0.26666666666666666,-0.1523809523809524,0.1523809523809524,-0.17142857142857143,-0.047619047619047616,-0.0761904761904762,0.2857142857142857,-0.06666666666666667,0.21428571428571427,-0.047619047619047616,0.09047619047619047,-0.05714285714285714
0,0.0,0.0,0.09433962264150944,-0.29245283018867924,0.16981132075471697,-0.5849056603773585,0.22169811320754718,-0.8018867924528302,0.2358490566037736,-1.0,-0.02830188679245283,-0.6226415094339622,0.36792452830188677,-0.5707547169811321,0.330188679245283,-0.4669811320754717,0.21226415094339623,-0.45754716981132076,-0.07075471698113207,-0.42452830188679247,0.3915094339622642,-0.38207547169811323,0.3018867924528302,-0.3018867924528302,0.1792452830188679,-0.3113207547169811,-0.07075471698113207,-0.22169811320754718,0.3584905660377358,-0.18867924528301888,0.25943396226415094,-0.12735849056603774,0.1509433962264151,-0.14622641509433962,-0.04716981132075472,-0.04716981132075472,0.2830188679245283,-0.04245283018867924,0.21226415094339623,-0.02358490566037736,0.08962264150943396,-0.02830188679245283
0,0.0,0.0,0.09259259259259259,-0.2962962962962963,0.1574074074074074,-0.5833333333333334,0.19444444444444445,-0.8009259259259259,0.19907407407407407,-1.0,-0.046296296296296294,-0.6157407407407407,0.3425925925925926,-0.5833333333333334,0.3101851851851852,-0.48148148148148145,0.18981481481481483,-0.47685185185185186,-0.08333333333333333,-0.42592592592592593,0.37037037037037035,-0.39351851851851855,0.2824074074074074,-0.3194444444444444,0.16203703703703703,-0.3287037037037037,-0.08333333333333333,-0.23148148148148148,0.33796296296296297,-0.2037037037037037,0.24537037037037038,-0.14814814814814814,0.13425925925925927,-0.16203703703703703,-0.06018518518518518,-0.06018518518518518,0.26851851851851855,-0.05555555555555555,0.19907407407407407,-0.037037037037037035,0.07407407407407407,-0.041666666666666664
0,0.0,0.0,0.09905660377358491,-0.29245283018867924,0.1792452830188679,-0.5801886792452831,0.23113207547169812,-0.7971698113207547,0.25,-1.0,-0.04245283018867924,-0.6320754716981132,0.3632075471698113,-0.589622641509434,0.330188679245283,-0.4858490566037736,0.20754716981132076,-0.47641509433962265,-0.08962264150943396,-0.44339622641509435,0.37735849056603776,-0.39622641509433965,0.29245283018867924,-0.32547169811320753,0.16981132075471697,-0.33490566037735847,-0.08490566037735849,-0.24528301886792453,0.3490566037735849,-0.2028301886792453,0.25471698113207547,-0.14622641509433962,0.13679245283018868,-0.16981132075471697,-0.06132075471698113,-0.0660377358490566,0.27358490566037735,-0.05660377358490566,0.2028301886792453,-0.03773584905660377,0.08018867924528301,-0.05188679245283019
0,0.0,0.0,0.09389671361502347,-0.2863849765258216,0.16901408450704225,-0.5774647887323944,0.215962441314554,-0.7981220657276995,0.22065727699530516,-1.0,-0.03286384976525822,-0.6197183098591549,0.3615023474178404,-0.5727699530516432,0.3286384976525822,-0.4647887323943662,0.20657276995305165,-0.460093896713615,-0.07981220657276995,-0.4272300469483568,0.38028169014084506,-0.38497652582159625,0.29107981220657275,-0.3051643192488263,0.17370892018779344,-0.3145539906103286,-0.07981220657276995,-0.2300469483568075,0.3474178403755869,-0.19248826291079812,0.2535211267605634,-0.13145539906103287,0.14084507042253522,-0.15023474178403756,-0.056338028169014086,-0.056338028169014086,0.27230046948356806,-0.051643192488262914,0.19718309859154928,-0.028169014084507043,0.07511737089201878,-0.04225352112676056
0,0.0,0.0,0.08796296296296297,-0.28703703703703703,0.1527777777777778,-0.5787037037037037,0.18981481481481483,-0.7962962962962963,0.18518518518518517,-1.0,-0.05092592592592592,-0.6111111111111112,0.3333333333333333,-0.5740740740740741,0.3101851851851852,-0.4675925925925926,0.19444444444444445,-0.46296296296296297,-0.09722222222222222,-0.4212962962962963,0.35648148148148145,-0.38425925925925924,0.2777777777777778,-0.3055555555555556,0.1574074074074074,-0.3101851851851852,-0.09722222222222222,-0.22685185185185186,0.3287037037037037,-0.19444444444444445,0.2361111111111111,-0.13425925925925927,0.125,-0.1527777777777778,-0.07407407407407407,-0.05555555555555555,0.25462962962962965,-0.05092592592592592,0.18518518518518517,-0.032407407407407406,0.06944444444444445,-0.037037037037037035
